1325,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1314,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1266,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1266,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1056,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1093,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1075,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1135,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1325,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1215,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1128,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1115,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1230,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1240,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1075,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1306,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1064,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1089,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1303,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1306,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1106,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1257,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1302,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1005,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1046,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1321,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1319,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1183,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1245,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1147,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1041,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1269,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1068,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1194,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1091,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1321,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1229,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1160,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1218,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1222,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1272,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1036,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1227,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1321,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1142,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1148,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1078,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1157,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1147,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1164,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1204,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1267,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1331,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1101,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1308,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1169,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1009,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1300,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1061,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1257,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1149,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1232,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1193,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1081,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1154,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1277,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1069,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1238,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1025,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1061,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1139,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1284,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1060,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1021,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1034,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1257,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1293,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1272,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1070,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1310,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1130,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1280,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1158,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1155,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1121,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1008,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1152,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1093,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1279,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1158,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1331,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1216,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1224,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1244,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1294,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1056,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1297,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1168,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1166,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1324,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1228,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1044,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1116,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1001,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1079,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1014,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1080,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1310,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1240,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1305,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1110,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1161,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1046,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1045,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1295,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1317,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1266,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1230,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1184,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1270,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1124,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1316,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1271,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1147,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1219,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1275,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1017,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1115,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1151,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1048,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1132,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1029,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1287,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1013,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1107,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1245,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1011,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1226,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1085,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1038,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1067,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1192,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1074,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1227,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1242,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1011,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1238,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1244,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1213,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1195,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1288,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1032,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1191,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1152,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1303,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1070,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1288,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1116,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1142,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1296,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1107,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1195,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1118,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1240,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1282,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1040,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1115,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1165,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1232,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1211,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1258,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1265,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1142,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1281,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1245,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1264,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1134,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1007,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1163,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1001,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1140,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1208,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1331,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1220,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1272,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1296,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1182,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1187,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1229,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1125,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1267,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1041,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1331,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1132,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1268,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1273,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1217,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1219,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1302,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1179,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1333,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1302,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1216,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1265,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1267,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1284,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1276,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1047,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1208,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1039,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1282,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1156,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1108,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1267,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1159,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1068,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1187,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1135,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1242,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1066,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1149,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1270,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1212,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1201,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1271,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1020,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1074,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1039,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1019,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1137,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1318,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1187,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1290,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1111,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1316,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1218,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1051,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1133,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1160,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1112,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1022,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1325,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1109,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1330,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1191,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1300,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1280,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1004,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1018,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1239,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1135,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1253,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1046,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1300,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1175,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1036,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1323,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1012,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1102,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1177,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1204,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1194,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1106,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1007,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1048,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1279,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1139,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1292,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1194,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1059,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1038,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1325,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1196,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1148,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1242,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1075,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1075,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1033,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1053,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1306,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1083,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1152,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1128,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1161,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1200,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1161,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1120,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1094,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1057,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1195,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1025,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1070,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1332,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1199,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1124,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1061,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1229,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1001,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1187,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1134,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1328,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1097,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1094,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1086,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1215,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1120,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1254,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1062,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1226,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1002,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1318,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1213,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1317,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1026,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1213,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1066,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1297,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1133,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1120,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1329,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1324,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1070,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1159,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1216,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1152,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1040,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1098,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1102,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1332,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1238,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1239,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1072,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1244,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1009,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1033,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1119,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1093,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1305,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1097,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1239,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1288,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1314,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1069,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1132,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1108,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1297,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1288,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1298,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1181,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1200,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1130,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1110,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1022,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1177,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1036,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1097,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1149,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1198,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1122,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1096,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1070,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1046,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1181,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1224,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1282,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1015,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1100,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1111,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1240,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1115,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1029,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1318,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1212,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1025,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1028,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1100,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1076,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1180,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1051,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1000,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1049,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1214,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1197,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1223,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1187,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1238,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1151,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1013,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1255,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1012,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1120,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1332,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
1194,null,Não é possível emitir o diploma pois há disciplinas não cursadas.
